change_id,commit,status,old_path,path,additions,deletions,training_eligibility
CWTV-GITCHG-000001,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,.editorconfig,18,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000002,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,.env.example,19,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000003,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,.gitattributes,19,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000004,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,.gitignore,83,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000005,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,README.md,86,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000006,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,docs/blueprints/CineWatch_Tv_V1_Blueprint_001.md,1477,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000007,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,docs/blueprints/CineWatch_Tv_V1_Blueprint_001.pdf,,,REFERENCE_ONLY
CWTV-GITCHG-000008,56c4ffd711615d94a50d213387a74ce5acd36d09,A,,docs/governance/CineWatch_TV_V1_API_Content_Rights_Qualification_Register_001.md,452,0,TRAINING_REVIEW_REQUIRED
CWTV-GITCHG-000009,fd6e8855b4ddd80feba561bfb22c47380a618f85,A,,docs/architecture/CineWatch_TV_V1_Engineering_Architecture_Selection_001.md,377,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000010,d050344387a963e0c3336a010fcef1ab7644eadd,M,,.editorconfig,1,1,TRAINING_ELIGIBLE
CWTV-GITCHG-000011,d050344387a963e0c3336a010fcef1ab7644eadd,A,,.npmrc,4,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000012,d050344387a963e0c3336a010fcef1ab7644eadd,A,,.nvmrc,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000013,d050344387a963e0c3336a010fcef1ab7644eadd,A,,.python-version,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000014,d050344387a963e0c3336a010fcef1ab7644eadd,M,,README.md,36,19,TRAINING_ELIGIBLE
CWTV-GITCHG-000015,d050344387a963e0c3336a010fcef1ab7644eadd,A,,apps/web/README.md,7,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000016,d050344387a963e0c3336a010fcef1ab7644eadd,A,,apps/web/package.json,12,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000017,d050344387a963e0c3336a010fcef1ab7644eadd,A,,docs/architecture/CineWatch_TV_V1_Repository_Tree_and_Toolchain_Foundation_001.md,182,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000018,d050344387a963e0c3336a010fcef1ab7644eadd,A,,docs/architecture/decisions/CWTV_ADR_0001_Repository_Service_Boundary_Naming.md,44,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000019,d050344387a963e0c3336a010fcef1ab7644eadd,A,,package-lock.json,47,0,REFERENCE_ONLY
CWTV-GITCHG-000020,d050344387a963e0c3336a010fcef1ab7644eadd,A,,package.json,22,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000021,d050344387a963e0c3336a010fcef1ab7644eadd,A,,packages/contracts/README.md,7,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000022,d050344387a963e0c3336a010fcef1ab7644eadd,A,,packages/contracts/package.json,12,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000023,d050344387a963e0c3336a010fcef1ab7644eadd,A,,scripts/README.md,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000024,d050344387a963e0c3336a010fcef1ab7644eadd,A,,scripts/check_repository_tree.py,116,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000025,d050344387a963e0c3336a010fcef1ab7644eadd,A,,scripts/check_runtime.sh,47,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000026,d050344387a963e0c3336a010fcef1ab7644eadd,A,,services/api/README.md,7,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000027,d050344387a963e0c3336a010fcef1ab7644eadd,A,,services/api/pyproject.toml,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000028,d050344387a963e0c3336a010fcef1ab7644eadd,A,,tests/README.md,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000029,d050344387a963e0c3336a010fcef1ab7644eadd,A,,tests/repository/test_repository_tree.py,22,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000030,c0324fc80fedca08a7a0fa41cb9adef7e7575869,M,,.env.example,7,5,TRAINING_ELIGIBLE
CWTV-GITCHG-000031,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,docs/architecture/CineWatch_TV_V1_Backend_Service_Skeleton_001.md,87,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000032,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,docs/architecture/decisions/CWTV_ADR_0002_Backend_System_Endpoints_and_Request_Identity.md,22,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000033,c0324fc80fedca08a7a0fa41cb9adef7e7575869,M,,scripts/README.md,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000034,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,scripts/check_backend_runtime.sh,94,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000035,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,scripts/check_backend_skeleton.py,84,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000036,c0324fc80fedca08a7a0fa41cb9adef7e7575869,M,,services/api/README.md,33,4,TRAINING_ELIGIBLE
CWTV-GITCHG-000037,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/__init__.py,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000038,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/__init__.py,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000039,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/system.py,18,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000040,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/system_state.py,27,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000041,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/v1/__init__.py,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000042,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/v1/router.py,8,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000043,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/api/v1/system.py,13,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000044,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/application.py,65,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000045,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/constants.py,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000046,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/contracts/__init__.py,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000047,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/contracts/errors.py,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000048,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/contracts/system.py,24,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000049,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/errors.py,73,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000050,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/logging.py,51,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000051,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/main.py,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000052,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/middleware/__init__.py,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000053,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/middleware/request_id.py,43,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000054,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/cinewatch_api/settings.py,33,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000055,c0324fc80fedca08a7a0fa41cb9adef7e7575869,M,,services/api/pyproject.toml,31,3,TRAINING_ELIGIBLE
CWTV-GITCHG-000056,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/__init__.py,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000057,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/conftest.py,23,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000058,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/test_errors.py,53,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000059,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/test_openapi.py,11,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000060,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/test_request_id.py,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000061,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/test_settings.py,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000062,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,services/api/tests/test_system_endpoints.py,26,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000063,c0324fc80fedca08a7a0fa41cb9adef7e7575869,A,,tests/repository/test_backend_skeleton.py,22,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000064,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,.env.example,4,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000065,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,README.md,2,2,TRAINING_ELIGIBLE
CWTV-GITCHG-000066,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,apps/web/README.md,23,4,TRAINING_ELIGIBLE
CWTV-GITCHG-000067,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/eslint.config.mjs,16,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000068,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/next-env.d.ts,7,0,REFERENCE_ONLY
CWTV-GITCHG-000069,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/next.config.ts,8,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000070,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,apps/web/package.json,21,1,TRAINING_ELIGIBLE
CWTV-GITCHG-000071,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/public/brand/.gitkeep,0,0,REFERENCE_ONLY
CWTV-GITCHG-000072,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/public/icons/.gitkeep,0,0,REFERENCE_ONLY
CWTV-GITCHG-000073,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/public/seo/.gitkeep,0,0,REFERENCE_ONLY
CWTV-GITCHG-000074,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/error.tsx,18,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000075,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/global-error.tsx,21,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000076,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/globals.css,31,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000077,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/layout.tsx,28,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000078,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/loading.tsx,7,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000079,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/manifest.ts,11,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000080,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/not-found.tsx,8,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000081,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/page.tsx,12,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000082,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/app/robots.ts,10,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000083,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/lib/api/system-client.ts,45,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000084,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/src/lib/config/public-env.ts,29,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000085,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,apps/web/tsconfig.json,35,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000086,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,docs/architecture/CineWatch_TV_V1_Frontend_Application_Skeleton_001.md,108,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000087,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,docs/architecture/decisions/CWTV_ADR_0003_Frontend_Runtime_and_Build_Portability.md,27,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000088,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,package-lock.json,6377,0,REFERENCE_ONLY
CWTV-GITCHG-000089,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,package.json,6,1,TRAINING_ELIGIBLE
CWTV-GITCHG-000090,7b6a8392d90fb08be9f522e9a182c723f2719cdd,M,,scripts/README.md,5,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000091,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,scripts/check_frontend_runtime.sh,75,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000092,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,scripts/check_frontend_skeleton.py,144,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000093,7b6a8392d90fb08be9f522e9a182c723f2719cdd,A,,tests/repository/test_frontend_skeleton.py,25,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000094,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,.env.example,5,1,TRAINING_ELIGIBLE
CWTV-GITCHG-000095,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,docs/architecture/CineWatch_TV_V1_PostgreSQL_and_Migration_Foundation_001.md,102,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000096,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,docs/architecture/decisions/CWTV_ADR_0004_PostgreSQL_Authority_and_Migration_Boundary.md,28,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000097,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,scripts/README.md,7,2,TRAINING_ELIGIBLE
CWTV-GITCHG-000098,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,scripts/check_backend_skeleton.py,4,7,TRAINING_ELIGIBLE
CWTV-GITCHG-000099,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,scripts/check_database_foundation.py,105,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000100,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,scripts/check_database_migrations.sh,56,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000101,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,services/api/README.md,27,13,TRAINING_ELIGIBLE
CWTV-GITCHG-000102,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/alembic.ini,40,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000103,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/cinewatch_api/database/__init__.py,19,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000104,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/cinewatch_api/database/base.py,18,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000105,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/cinewatch_api/database/engine.py,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000106,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/cinewatch_api/database/session.py,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000107,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/cinewatch_api/database/url.py,45,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000108,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,services/api/cinewatch_api/settings.py,2,1,TRAINING_ELIGIBLE
CWTV-GITCHG-000109,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/migrations/env.py,64,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000110,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/migrations/script.py.mako,25,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000111,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/migrations/versions/0001_postgresql_migration_foundation.py,25,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000112,678500c0160ac002f8e8585ab4f7560ea22e4d6e,M,,services/api/pyproject.toml,3,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000113,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/tests/test_database_foundation.py,57,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000114,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,services/api/tests/test_migration_foundation.py,30,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000115,678500c0160ac002f8e8585ab4f7560ea22e4d6e,A,,tests/repository/test_database_foundation.py,28,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000116,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/CineWatch_TV_Engineering_Chronicle.md,130,0,REFERENCE_ONLY
CWTV-GITCHG-000117,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/README.md,175,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000118,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/activity/EVENT_SCHEMA.md,60,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000119,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/activity/engineering-events.jsonl,56,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000120,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/dashboard/dashboard.css,181,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000121,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/dashboard/dashboard.js,199,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000122,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/dashboard/index.html,120,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000123,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,docs/progress/dashboard/progress-data.json,2031,0,REFERENCE_ONLY
CWTV-GITCHG-000124,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/bootstrap_engineering_chronicle.py,344,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000125,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/build_progress_dashboard.py,345,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000126,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/check_engineering_chronicle.py,175,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000127,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/check_progress_dashboard_runtime.sh,94,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000128,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/chronicle_core.py,256,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000129,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/record_engineering_activity.py,95,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000130,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,scripts/run_and_record.py,114,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000131,50f40cc4c24d829b57c61ccc2939423d0b269e50,A,,tests/repository/test_engineering_chronicle.py,24,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000132,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/CineWatch_TV_Engineering_Chronicle.md,19,6,REFERENCE_ONLY
CWTV-GITCHG-000133,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/README.md,17,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000134,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/activity/engineering-events.jsonl,9,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000135,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/dashboard/dashboard.css,682,104,TRAINING_ELIGIBLE
CWTV-GITCHG-000136,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/dashboard/dashboard.js,121,45,TRAINING_ELIGIBLE
CWTV-GITCHG-000137,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/dashboard/index.html,1,0,TRAINING_ELIGIBLE
CWTV-GITCHG-000138,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,docs/progress/dashboard/progress-data.json,330,20,REFERENCE_ONLY
CWTV-GITCHG-000139,74856ca2738afaa33d33ed7cb1983967fc0355bd,M,,scripts/check_engineering_chronicle.py,29,0,TRAINING_ELIGIBLE
