version_id,commit,commit_sequence,status,path,blob_sha,sha256,bytes,line_count,training_eligibility,eligibility_reason
CWTV-FVER-000235,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/manifests/corpus-manifest.yaml,f32ceb2a9390e15bca95bdf239a61407ea9f503d,74225d7b66f1d6ed2406208fab153ac74252f58b7fc78d8e2733d8e3c4f39fd6,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000236,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/manifests/sync-state.yaml,534b7a100e56f0232cb31b858f484d0be1d6e3a6,4287273d08a3b9a5569a066d0bc96ea354853731f2a20bee4a9c149b317b70a9,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000237,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/narratives/architecture-decisions.md,ac8c47fa772f832521bf05a31e236abaf72302a1,c260745f92febad0d0530b33d19b3abf97f85dd4280399ec338df148f5688096,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000238,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/narratives/engineering-history.md,ebc5db9f654bfdcd1a2ffd31be9a3299e84941ef,c02717d65dcee41c35bf77c797979816454d598bed4356b97c936967d4fdd4bf,2401,42,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000239,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/narratives/engineering-methods.md,bf6129e888b6255cb70ac703c738bd16328e5114,256a68132582e524b8dafa4de21c8e20d7f2b429de4d6a29c7fcfa04b774e126,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000240,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/narratives/failures-corrections-lessons.md,46e70cd3765a3ecdc66f890c32a5a267184ec358,7956865b6b980d211c0f0816767488f121132da6377bf306116d38f0e8fb87cb,5092,141,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000241,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/narratives/glossary.md,b851e2b7a7c2b946a31f023454a00538cde87d74,5bcca02275d144522d70e7e9eac7ea07edc2c039ce5b9cdd52551e6cebce6188,1238,13,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000242,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/policy/corpus-policy.yaml,32a16940ec4effbec775754cd6d658d08f720543,3ab264f624164a0c254254d0e32134f3d60db1934a3eabfe4d06dda19a8ea6e1,2691,86,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000243,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,nexvox/engineering/schemas/records.schema.yaml,f2e3f3d5f57810c2f625f1c8aec31b53d8dc4f52,82b03f8193a460af64e2ccf0b8c46c5ee5ce116f9ebaf4c2d3d0c223f3ad8839,1427,72,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000244,b087de6409b86314fe7ad59468cb37548ddd64ea,19,M,scripts/README.md,eeb605cc9b97ede304546173b97c72bf16897d3b,9f4802aae2221def54d0b0cdb53952249dfdd76327b1d623717083d561301174,2331,41,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000245,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,scripts/build_nexvox_engineering_corpus.py,8e9427ad0f04149c293ea2d6090f8f055b85613a,43d9092a82639377877be9e9caa042facae6fbbd5ea0ac53c53b00343a00cb07,52062,896,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000246,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,scripts/build_nexvox_engineering_pdf.py,d25a338b838eaf58b60715f8c95f783b633aff6c,dd45561f21f643678295f64cb59898b3c9cf40d2a2ea20ee400087de29368d5d,5577,120,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000247,b087de6409b86314fe7ad59468cb37548ddd64ea,19,M,scripts/check_ci_security_quality.py,0a7509e9dfe1e36d394607a0b5db89c0a4d075d8,aea0525a6e8c8e6d67bc6e9ba74f1c4829304047ddcac9e41197cb63a8a137cd,10995,293,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000248,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,scripts/check_nexvox_engineering_corpus.py,8827273cfdb0efe343dd1a85cb4743cb5b3d1249,2e22c7a60edfc475032f1590608bee6ff0c58cddef1a847023646be4f6ae045a,8579,218,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000249,b087de6409b86314fe7ad59468cb37548ddd64ea,19,M,scripts/check_repository_tree.py,d5d3efa767245c730ad0d1c91ae056e58508eb6b,129b67db79981adfa2aef6d4aa9e1c80ede4e0abc0562fe93f0f68457461108c,4613,127,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000250,b087de6409b86314fe7ad59468cb37548ddd64ea,19,M,tests/README.md,be2f843e61c45f7f3447bc93e7388ab71020c8d5,bb2ddc9b7252026ad204d56ff6f5c7c3e4d6f0f2434e2cc661b0ea86aea6761c,524,7,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000251,b087de6409b86314fe7ad59468cb37548ddd64ea,19,A,tests/repository/test_nexvox_engineering_corpus.py,7839b22e187905891003e000ac5c079d1d687560,66633426bf5096c234ad0c3f0c3e86a231cd813833164098cee9d1276dba9b9e,625,22,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000252,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/DATASET_CARD.md,6399ed8b7e7a3b29ee3fcc0dcf8a870601c22903,e15ead333f59abefa3d8cabc241422d2ec626da8adf2ef64aebbfadc93a5538c,1510,37,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000253,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/checksums.sha256,d3c7ead715f2483f4a41daf4d04938444ec6804a,85a7cf65496de6729010d7c067fce48e5d4f7d5e41a0584a332b05e4fe644384,2696,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000254,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/artifacts.csv,2daa2fcb2ffa94c2d93e563011e7d3128428ffc1,b43a69a38263bcfa559d7600f2d0fee3afcfac7a4116aec1c0cecb1fc825e0cf,10905,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000255,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/commit-changes.csv,b0ae61f9aeb11a1c06f1d03437d037e7cb01d85b,4fe67f3c4daa53bdf56a55f841b98f9f063e9e6c69b195b4a402d52f5abbfc1b,31341,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000256,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/commits.csv,46302893d8985a8c394885262970456721c3419f,03cef3b7ee79bd7ecd5064c280dff95723baa2c02b97d0e972bffa890c131719,4257,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000257,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/decisions.csv,b3e0940f27684ea1a4a1efc3f9d83940a549e06b,c7e1049a54a9f663a03f5107ea8ddb8a2b7ba2af59a466cdb7be65c313e5ef8b,5921,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000258,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/dependencies.csv,ba4b9d06ed3640897e738c06b4cc87ae90b7b43b,6cf1abbac13c8966e53c49cc7972d6396b4e791621d4f3cd1973c98b34067442,27275,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000259,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/failure-correction-chains.csv,d9c4251bab1e822bbec92a261b85933afa580948,d2b0c4c3da24f5fb3c0d888163d1e7013c934d74d5d00d96976966d77eef1e39,8391,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000260,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/history-records.jsonl,9150631965d8b08efc8bc02db1cc7065259b62a4,4ec1ec465465b2bf3886d3dd0fcf35c9d567c9756d92011c3c922c2a63ef646f,890775,201,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000261,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/knowledge-records.jsonl,e4ab8ddabd4543e0848d508e1df94e18b3920637,e11279d847761f4c5c827a4704fa1c2598601781f4d0097e5f27c066505f0649,785098,304,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000262,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/milestones.csv,2fd52802cf102ce0d007246d16f97c9697d63569,f4f4074eb9bdbbc6f07691a010e83570b064515897018baf8a9aa4c97d88f7fb,1276,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000263,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/repository-file-versions.csv,14ca700d7cf5e42f89f1fe4023e80415b8afeed9,9a151803ad9668212241c0c4c5bad8b929cf1413ee86b3da23e59b4a4579b864,77608,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000264,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/repository-files.csv,286a0a67e5eb6919bed9d21f04e84998b2828d1f,c11386b993e2f579caac5e7276034ac8337cec73886dd31f4973b33187f28d43,53874,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000265,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/source-reconciliations.csv,d4369ec045da0aad3e5b15298e34cb0658c494f9,fb20053be9fddd0734cfffa37622b45043edac43a3b52d84e48bca7f840c8c77,3541,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000266,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/datasets/symbols.csv,069bffdc5bac0c7c7b8a78c668f980a3bb3451f0,8c90a71f570916b3d77137022fe670c5f2a71e8793784707614be7c1476ab3bd,22213,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000267,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/manifests/corpus-manifest.yaml,fd9a99bfcbc7861b2f2212292bc1dd348f4d1976,a40eaad195fa88a3e217d8e0257325ec430fe3a0aad7632ef219f06e5d78a345,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000268,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/manifests/sync-state.yaml,4ba5f946099c262235ce85e5ceed391dce0b6dad,72026e4d5564d9f88cc9a69c3cc8bc0d79550afdd1039dc0d4cdc49c84ff4ac8,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000269,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/narratives/architecture-decisions.md,5ff568beede0188deada35dfdea40353cac64d84,6e815650ad1ce9c8c7153b25339f7d276992c4535222021ac2da73f94c2590f7,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000270,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/narratives/engineering-history.md,bf5977ffe05455507da2a27723d120dcb2717c0d,7771ac096488d17e99ed2986c2c7f2646e1d223e873402015b8bb7e32af6adf7,2471,43,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000271,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/narratives/engineering-methods.md,f087d943133402fbf7a29d480edf3f286bbbc6c6,0fc6fc579380475c1ec19123c72e199c89c214b08b8599c5d7b5debe4bd095a6,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000272,980bf50489ae0a7c0aa216e784145697ca4f1749,20,M,nexvox/engineering/narratives/failures-corrections-lessons.md,9c68bc0814a114ec6a6c0052b3eb887b0c2f975c,e9a8b69f6f4b49a5094eaa639e0a97229152aa10e005fc28ca9b89c1253b33b8,5389,149,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000273,3f9f175407d217e70aeb27420332fe44543e4ea8,21,A,docs/architecture/CineWatch_TV_V1_Brand_and_Streaming_Signature_Authority_001.md,8bbc54d4e266e430dbc7c5b1a9c84326bda1edb1,5aff70dd9c2f2efdd6d555f95359cca591766d686a7d0c65a6265e4396c489aa,21205,943,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000274,3f9f175407d217e70aeb27420332fe44543e4ea8,21,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,c713bab397154057df8505cae14d933dc2d5727e,52240a2a98e5ca1dc1c1b8d909a7c8eb619a8442096b6c566cc37bd826633c98,45219,250,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000275,3f9f175407d217e70aeb27420332fe44543e4ea8,21,M,docs/progress/activity/engineering-events.jsonl,8e9a8e1bc741ec9509eb2119f3f3eacdd95b2ed5,4fef3d09f5f4c9deda60e9ea16d7e6f32243881b0e0c3253ba72fd1640aca1f2,102440,134,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000276,3f9f175407d217e70aeb27420332fe44543e4ea8,21,M,docs/progress/dashboard/progress-data.json,05b6b8d9d3b945c2d10140eab045c7727b37a893,7f36af652590f81039a9101ff0e2bb484e5a4f08c038731b7832d54eedef6f78,194948,4842,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000277,a95c4a2d25c23382fd0196350f9dbe1723be839f,22,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,095bed0cb061f8b2525ae5cc687f4da22399223c,5823a7b37de03962429f8e205eb7f7df44be9ff6d9e75c115b3729b47c801de3,46323,253,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000278,a95c4a2d25c23382fd0196350f9dbe1723be839f,22,M,docs/progress/activity/engineering-events.jsonl,0c6947e173fabc7ed8d980d39c1c2068376641d4,67116b641ca40e993151745f09021a2283b1557cb19590a0b440048329f93593,104200,136,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000279,a95c4a2d25c23382fd0196350f9dbe1723be839f,22,M,docs/progress/dashboard/progress-data.json,adaa80f919d50b2a50fe5668b067966e2c443951,b8710dbad21f01615284aa61eae46e886142e15c5487c8c304b21135cf304375,198147,4906,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000280,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/DATASET_CARD.md,975c3007ac4e6113fd8270e45c7e582397e68bb9,e2af1b265767e2004907394ce784d9df61bedcc7ffd2e25d20bf2cb8a3c98e11,1510,37,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000281,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/checksums.sha256,21e75296cd71a5cfa2319117ca1c2e9cb2151629,1b998432313a0854bc31d655cecc6249459dfcb14f6bcacbd81d1f469482fea0,2696,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000282,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/artifacts.csv,585394fa3314964fe66735a38c87fd614e301570,0219345af114d217f63516a9eff1e1aa7bc6d41568b97ad686605c162fa9fc88,11394,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000283,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/commit-changes.csv,f2ec6adfdb55e9fe76e7d4e079b4643c29cbdcc0,d27c9169a30d86ee48c08d903cb4c4c99aae6d4926006015243c73879a3a5ae3,35053,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000284,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/commits.csv,dfd77433ec1cdde6f4873afd88a6b84c711a8bcc,66b5a0cd27606969895c6f47b5cd5c6085969f7096d84f1de0b1da4338de0d83,4984,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000285,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/decisions.csv,6e4fc564d8c133419a30f459b02813b71c835fe4,3a5999d32cac14e6b4928f827d7872d7db3557149dc6d4f6c8cda5d2b2dca853,5921,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000286,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/failure-correction-chains.csv,26e028c1dfd2ac6628e1ec4d6ba1153400f80725,fb06d833f9c17f80c3bc834c870edbe17d06dd2371148e72591af293b54c0e7e,9360,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000287,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/history-records.jsonl,d766d709f0ceea7b055e2b31478b8fd9498a16cf,e26e0af3b3640c94d1a492d58027f4432477456785e7b14b7463834f22972d68,927004,204,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000288,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/knowledge-records.jsonl,b7e1fe6e2d9a929a6d5973b4dd6305984855e064,40dea4725101ba1e7e0224eb5e767e3f507a9a62d1a49affbb09d7cb02641a60,818308,317,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000289,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/milestones.csv,031f12af06bbcf8b39e6e0679bb3e43265f29970,9853062117e43424eee932964936ca4ab19f54e9790c8f5327cb6f18c6b3af53,1277,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000290,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/repository-file-versions.csv,18d3a8549592edfc170b090d46efd2caeba257cd,9e2179802c3beb2f84b4bc45fcf305ad493659de8e4c6ca398b04c47f2adbdef,86633,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000291,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/repository-files.csv,a27355618a8e7a68beca52dc756d94abfe60311d,6cb366c7f48a450ce6e9f6c74e748c0681ce57df17579e29a9baf0c7acc646a1,54221,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000292,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/datasets/source-reconciliations.csv,32e13e30b9eef5fdbcfa88a6d8be3575c819b45a,74a1c71d930119ab1bd81fabd4d23dff77b699eaab076aea93e0940fa932766e,3542,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000293,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/manifests/corpus-manifest.yaml,a65addae633ac0945ec1270b70cd13668923792d,2645a1481620c308745827334484ea395178dad045f84a2164d97a9ba9f5e464,521,18,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000294,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/manifests/sync-state.yaml,6d61ab3e6e1d9106c63d45ab68b956595ab3feb4,bbce232bc6ae1907566b74636f8d83bde0670dabb14f95a4e5517e597b0a4981,358,9,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000295,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/narratives/architecture-decisions.md,a6362ef179714711e1462f15407292334f87f25a,a5992d03ec846b86baeec952653ced5bfbf1bfc68d99b3a69ad3f2ce7e52090b,5587,47,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000296,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/narratives/engineering-history.md,8d7f3d48fc81e989af34c37dff650b0d7e4d020b,fc218193a76eca12095ff70ff1859e43250d7c06e1eac5112f55767c89f67d64,2663,46,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000297,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/narratives/engineering-methods.md,e9ffbe7a657c2348d42d693026974e89bbc2a09d,7873f28d7764de02985bafd2c7753e5d00aa5abd7e7c27f7e6f2f7110d525eea,888,15,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000298,2b3c0b7a789a1480c999597c958defa9329feeb5,23,M,nexvox/engineering/narratives/failures-corrections-lessons.md,53dd96c00bd9588691bb410512376fe37c52c7fa,0fca26e40284114f79f86e7c7adb177473f44850a00454a8aec5954a0dae2f96,6018,157,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000299,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,CINEWATCH_ENGINEERING_WORKFLOW.md,4b09bf153edc3b918b90e170bcf810cc9bfb9d9e,929a086dac950b95918ef59cc4ccc59f5c455a609814e6688d8b6424db731adf,25937,1041,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000300,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,docs/progress/CineWatch_TV_Engineering_Chronicle.md,745560838715c07aa78bcc78ebee63922ad63c92,f440b7cc3a1a6dbc1ab0ef5295592b870ab8f5be64a6907d88c112d1e119e1de,47136,256,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000301,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,docs/progress/activity/engineering-events.jsonl,8478f3e67f81362fb4258b6374c61b552b1d6e37,734e36964413f91df640cd0fe5871be8ca0a9d0aa5a3f499d961d24cf544cec3,105972,138,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000302,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,docs/progress/dashboard/progress-data.json,b73d114410bbac6cc159b40ebcf72b2d3879627d,6c0b6a0300e8157f0bd7745826dd44e339b4e1f5bacf4efc64eb1b66dcaf80de,201428,4976,REFERENCE_ONLY,canonical/reference/generated artifact retained for provenance but excluded from training text
CWTV-FVER-000303,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,scripts/check_nexvox_engineering_corpus.py,34ccf7ed2329a36dcd4dc8b767576f0d91cce29a,33af038c69576423eaa640f256d2014e7aa51dfaf4adf8ee6cdd56c1d3243c66,9351,236,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000304,7ce6168a347949c4a4feca5c16baefe1fd9596ea,24,M,tests/repository/test_nexvox_engineering_corpus.py,da4cf90fefeb2a15513cfeacc666298a48472731,908ab26d47ea1faff3e87e672b61078160394b4c950bd7c1116e4df53428a84a,1820,50,TRAINING_ELIGIBLE,"CineWatch-owned source, test, governance, or engineering documentation"
CWTV-FVER-000305,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/DATASET_CARD.md,9b50829a6798669e289ce7612569e61c1977bb5d,d281a12e58f117451c0ec80d6aa1825c56a8245b33be765d6147e023b95715a2,1510,37,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000306,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/checksums.sha256,cefe1efc5e975f74524cce11c8aed14d1647fd47,4596e4e9f63ef991dd37f4af84fdaf1e834cb78fa95791316addae933d61be5f,2696,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000307,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/artifacts.csv,f418277c3f8ae497a9f02831ee497849d57fea07,2de3a21563f901015832130384e63f8b6f0469cde011a4cb61cba48bb3c8700e,11806,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000308,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/commit-changes.csv,8e8728523b635b676aa66aab66a00c089a8a52b6,068bcf2c9987e1a6190df98ca6fb6bedde4aa44d714cbfbf3ba1f9fb77a33ff2,38329,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000309,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/commits.csv,2cea16a2e64f1fc162c11d14325f9dc90934781f,103f7332b68c70d9e48230f3353cebe4d53e745cba6b6e967cba1d73d934207c,5448,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000310,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/decisions.csv,ee3e3256b3fff275b178e2d36785d199d8043193,3488acb078e9d4bc6a99e69c9640d936f7155f1f68a6d031541e75f4d609b80f,5921,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000311,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/dependencies.csv,129f2bf88addec411446f4a8a2c88dd250057f82,ca0b8547b7402567e9949bc01aee2e4b905f306aab4fd208c6f61983d5cf1bb9,27374,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000312,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/failure-correction-chains.csv,7e1ba9b47b2f17a790c91475007cd76c4c2a7ea2,635e4583d027013df34214f547b682aaf65e501ea56fe56a0a0d2a9578dc9aa7,10019,,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000313,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/history-records.jsonl,2963d83602e976b82f7bb4a4d1454134b6f936b3,12b38efb5717be99aa7cd92ac778f1414abd8f8d599be7f290d62e59a6da4bb9,939722,208,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
CWTV-FVER-000314,233301bf98da58e7c871a03158518b09e7369c90,25,M,nexvox/engineering/datasets/knowledge-records.jsonl,ceac6751cba55beedf0f31c244ed9b1d28d4385b,f181e1efc5e7da3cc253abe6526b7d79f0f410ecd173a244deb5399ed821b62d,823187,318,REFERENCE_ONLY,NexVox generated projection excluded to prevent recursive training duplication
